,TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
14413,0,43,1,Высшее,Состою в браке,2,1,1,0,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,16000.0,2,1
14414,0,36,0,Среднее специальное,Разведен(а),0,0,1,0,Волгоградская область,Волгоградская область,0,0,от 10000 до 20000 руб.,18000.0,2,1
14415,1,38,0,Среднее,Состою в браке,2,2,1,0,Карелия,Карелия,0,0,от 20000 до 50000 руб.,15000.0,2,2
14416,1,36,0,Среднее,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,1,0,от 20000 до 50000 руб.,15000.0,3,3
14417,1,25,0,Среднее,Состою в браке,1,2,1,0,Краснодарский край,Краснодарский край,0,0,от 10000 до 20000 руб.,15000.0,1,0
14418,1,31,1,Среднее,Не состоял в браке,0,0,1,0,Вологодская область,Вологодская область,0,0,от 20000 до 50000 руб.,23000.0,2,1
14419,0,55,1,Среднее специальное,Состою в браке,0,0,1,0,Ямало-Ненецкий АО,Ямало-Ненецкий АО,0,1,свыше 50000 руб.,30000.0,1,0
14420,0,45,1,Среднее специальное,Не состоял в браке,1,1,1,0,Коми,Коми,1,0,от 10000 до 20000 руб.,15000.0,2,1
14421,1,29,1,Высшее,Не состоял в браке,0,0,1,0,Нижегородская область,Москва,0,0,от 20000 до 50000 руб.,40000.0,1,0
14422,0,33,0,Среднее специальное,Состою в браке,3,3,1,0,Волгоградская область,Волгоградская область,0,1,от 20000 до 50000 руб.,35000.0,1,0
14423,1,36,0,Высшее,Разведен(а),2,2,1,0,Кабардино-Балкария,Кабардино-Балкария,0,0,от 10000 до 20000 руб.,15000.0,1,0
14424,1,60,0,Неоконченное высшее,Состою в браке,0,0,1,0,Иркутская область,Иркутская область,0,1,свыше 50000 руб.,60000.0,2,1
14425,0,34,0,Среднее,Состою в браке,1,1,1,0,Ростовская область,Ростовская область,0,0,от 20000 до 50000 руб.,18000.0,1,0
14426,0,39,0,Среднее специальное,Разведен(а),1,1,1,0,Ростовская область,Ростовская область,0,0,от 20000 до 50000 руб.,20000.0,1,0
14427,0,22,0,Среднее,Не состоял в браке,0,0,1,0,Саратовская область,Саратовская область,0,0,от 10000 до 20000 руб.,13500.0,1,0
14428,0,40,1,Среднее специальное,Гражданский брак,0,0,1,0,Амурская область,Амурская область,0,0,от 20000 до 50000 руб.,25000.0,1,0
14429,0,48,0,Высшее,Разведен(а),1,0,1,0,Краснодарский край,Краснодарский край,1,0,свыше 50000 руб.,60000.0,1,0
14430,0,54,1,Среднее специальное,Состою в браке,1,0,1,0,Москва,Москва,0,0,свыше 50000 руб.,25000.0,1,0
14431,0,33,0,Высшее,Состою в браке,2,2,1,0,Саратовская область,Саратовская область,0,0,от 10000 до 20000 руб.,15000.0,1,0
14432,0,49,1,Среднее,Состою в браке,3,3,1,0,Тверская область,Тверская область,1,0,от 10000 до 20000 руб.,15500.0,1,0
14433,0,38,0,Среднее специальное,Состою в браке,2,0,1,0,Красноярский край,Красноярский край,1,0,от 20000 до 50000 руб.,30000.0,1,0
14434,0,48,1,Среднее специальное,Состою в браке,0,0,1,0,Приморский край,Приморский край,0,0,от 10000 до 20000 руб.,15000.0,1,0
14435,0,46,0,Высшее,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,0,0,от 20000 до 50000 руб.,15000.0,1,0
14436,1,54,1,Высшее,Не состоял в браке,2,0,1,0,Оренбургская область,Оренбургская область,0,0,от 10000 до 20000 руб.,18000.0,1,0
14437,0,37,0,Среднее специальное,Состою в браке,1,1,1,0,Читинская область,Читинская область,0,0,от 20000 до 50000 руб.,36000.0,1,0
14438,0,27,1,Высшее,Состою в браке,1,1,1,0,Башкирия,Башкирия,1,0,от 20000 до 50000 руб.,15000.0,1,1
14439,1,35,1,Среднее специальное,Состою в браке,1,1,1,0,Тульская область,Тульская область,0,0,от 20000 до 50000 руб.,20000.0,1,0
14440,0,61,1,Среднее специальное,Состою в браке,2,0,1,1,Хабаровский край,Хабаровский край,0,1,от 20000 до 50000 руб.,27000.0,1,0
14441,0,27,0,Высшее,Состою в браке,1,1,1,0,Читинская область,Читинская область,0,0,от 20000 до 50000 руб.,30000.0,1,0
14442,0,43,1,Среднее специальное,Состою в браке,1,1,1,0,Рязанская область,Рязанская область,0,0,от 20000 до 50000 руб.,20000.0,1,0
14443,0,34,0,Высшее,Не состоял в браке,1,1,1,0,Мурманская область,Мурманская область,0,0,от 20000 до 50000 руб.,25000.0,1,1
14444,0,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,Хабаровский край,Хабаровский край,0,0,от 20000 до 50000 руб.,20000.0,1,0
14445,0,53,1,Неполное среднее,Вдовец/Вдова,0,0,1,1,Ленинградская область,Ленинградская область,0,0,от 10000 до 20000 руб.,15000.0,1,0
14446,0,35,1,Высшее,Не состоял в браке,1,1,1,0,Алтайский край,Алтайский край,0,0,от 20000 до 50000 руб.,30000.0,1,0
14447,1,45,1,Высшее,Состою в браке,5,2,1,0,Иркутская область,Иркутская область,0,0,от 20000 до 50000 руб.,25000.0,1,0
14448,1,32,1,Среднее,Разведен(а),0,0,1,0,Самарская область,Самарская область,0,0,свыше 50000 руб.,25000.0,1,0
14449,1,45,0,Высшее,Гражданский брак,3,3,1,0,Пермская область,Пермская область,1,0,свыше 50000 руб.,50000.0,1,0
14450,0,36,0,Среднее,Состою в браке,1,1,1,0,Смоленская область,Смоленская область,1,0,от 20000 до 50000 руб.,22000.0,3,3
14451,1,31,1,Среднее,Разведен(а),1,1,1,0,Приморский край,Приморский край,0,0,от 10000 до 20000 руб.,15000.0,1,0
14452,0,40,0,Высшее,Состою в браке,1,1,1,0,Волгоградская область,Волгоградская область,0,0,от 10000 до 20000 руб.,18000.0,2,2
14453,0,46,1,Высшее,Состою в браке,0,0,1,0,Якутия,Якутия,1,0,от 20000 до 50000 руб.,25000.0,4,3
14454,0,50,1,Среднее специальное,Состою в браке,0,0,0,1,Якутия,Якутия,0,0,от 20000 до 50000 руб.,14000.0,1,0
14455,1,30,0,Среднее специальное,Состою в браке,0,0,1,0,Новосибирская область,Новосибирская область,1,0,от 20000 до 50000 руб.,23000.0,2,2
14456,0,43,0,Среднее специальное,Состою в браке,1,1,1,0,Смоленская область,Смоленская область,0,0,от 20000 до 50000 руб.,30000.0,1,0
14457,0,41,0,Среднее,Состою в браке,0,0,1,0,Хабаровский край,Хабаровский край,1,0,свыше 50000 руб.,35000.0,1,0
14458,0,42,0,Высшее,Не состоял в браке,0,0,1,0,Саратовская область,Саратовская область,0,0,от 10000 до 20000 руб.,15000.0,1,0
14459,0,50,1,Высшее,Состою в браке,2,0,1,0,Тульская область,Тульская область,0,0,от 10000 до 20000 руб.,20000.0,2,0
14460,0,33,1,Высшее,Состою в браке,2,2,1,0,Камчатская область,Камчатская область,1,1,от 20000 до 50000 руб.,15000.0,2,1
14461,1,43,0,Среднее специальное,Состою в браке,1,0,1,0,Тамбовская область,Тамбовская область,0,0,от 20000 до 50000 руб.,25000.0,1,0
14462,1,35,0,Среднее,Состою в браке,2,2,1,0,Сахалинская область,Сахалинская область,0,0,от 20000 до 50000 руб.,27000.0,1,0
14463,0,26,1,Среднее специальное,Гражданский брак,1,1,1,0,Ростовская область,Ростовская область,0,0,от 20000 до 50000 руб.,15000.0,1,0
14464,1,36,0,Среднее,Состою в браке,1,1,1,0,Хакасия,Хакасия,0,0,от 20000 до 50000 руб.,28000.0,1,1
14465,0,47,1,Среднее специальное,Состою в браке,2,0,1,0,Московская область,Московская область,0,0,от 20000 до 50000 руб.,22000.0,1,0
14466,1,34,1,Высшее,Гражданский брак,1,0,1,0,Москва,Московская область,0,0,свыше 50000 руб.,20000.0,1,0
14467,0,28,1,Среднее,Состою в браке,1,1,1,0,Тамбовская область,Москва,0,0,свыше 50000 руб.,25000.0,1,0
14468,0,32,0,Среднее специальное,Состою в браке,2,2,1,0,Северная Осетия,Северная Осетия,0,0,от 20000 до 50000 руб.,14000.0,1,0
14469,0,45,1,Среднее специальное,Состою в браке,1,1,1,0,Удмуртия,Удмуртия,0,0,от 20000 до 50000 руб.,20000.0,1,0
14470,0,36,0,Среднее специальное,Состою в браке,1,2,1,0,Красноярский край,Красноярский край,0,0,от 20000 до 50000 руб.,32000.0,1,0
14471,0,38,1,Среднее специальное,Не состоял в браке,0,0,1,0,Коми,Коми,1,1,от 20000 до 50000 руб.,30000.0,1,1
14472,0,44,1,Высшее,Гражданский брак,3,2,1,0,Карачаево-Черкесия,Карачаево-Черкесия,0,0,от 20000 до 50000 руб.,16000.0,1,0
14473,1,29,0,Среднее специальное,Состою в браке,1,2,1,0,Мурманская область,Мурманская область,0,1,от 20000 до 50000 руб.,45000.0,2,0
14474,0,38,0,Среднее специальное,Состою в браке,2,2,1,0,Челябинская область,Челябинская область,0,0,от 20000 до 50000 руб.,15000.0,1,0
14475,0,25,1,Высшее,Не состоял в браке,0,0,1,0,Камчатская область,Камчатская область,0,0,от 20000 до 50000 руб.,15000.0,2,2
14476,0,26,0,Высшее,Состою в браке,0,0,1,0,Тульская область,Тульская область,1,0,от 20000 до 50000 руб.,19000.0,1,1
14477,1,35,1,Среднее специальное,Состою в браке,1,1,1,0,Омская область,Омская область,1,0,от 20000 до 50000 руб.,14000.0,1,0
14478,0,46,1,Среднее специальное,Состою в браке,2,1,1,0,Ставропольский край,Ставропольский край,0,0,от 20000 до 50000 руб.,13000.0,1,0
14479,1,36,1,Среднее специальное,Не состоял в браке,5,5,1,0,Алтайский край,Алтайский край,1,0,от 20000 до 50000 руб.,22000.0,1,0
14480,0,36,0,Среднее,Состою в браке,2,2,1,0,Бурятия,Бурятия,0,1,от 20000 до 50000 руб.,12600.0,1,0
14481,0,33,1,Среднее специальное,Состою в браке,0,1,1,0,Хабаровский край,Хабаровский край,0,0,от 20000 до 50000 руб.,15000.0,1,0
14482,0,37,0,Среднее специальное,Состою в браке,2,2,1,0,Саратовская область,Саратовская область,0,1,от 10000 до 20000 руб.,15000.0,1,0
14483,0,35,0,Среднее специальное,Состою в браке,2,1,1,0,Калужская область,Калужская область,0,0,от 20000 до 50000 руб.,17000.0,1,0
14484,1,22,1,Неоконченное высшее,Состою в браке,0,0,1,0,Белгородская область,Белгородская область,1,0,от 20000 до 50000 руб.,15000.0,1,0
14485,0,28,0,Высшее,Не состоял в браке,0,0,1,0,Свердловская область,Свердловская область,0,0,от 10000 до 20000 руб.,14000.0,1,0
14486,0,43,1,Неоконченное высшее,Состою в браке,2,2,1,0,Татарстан,Татарстан,0,0,от 20000 до 50000 руб.,35000.0,1,0
14487,0,45,0,Среднее,Состою в браке,2,1,1,0,Белгородская область,Белгородская область,0,0,от 10000 до 20000 руб.,15000.0,2,1
14488,0,49,0,Среднее специальное,Состою в браке,2,0,1,0,Челябинская область,Челябинская область,1,0,от 20000 до 50000 руб.,15000.0,1,1
14489,0,32,0,Высшее,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,25000.0,1,0
14490,1,54,0,Среднее,Состою в браке,2,1,1,1,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,30000.0,2,2
14491,0,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,0,0,от 20000 до 50000 руб.,20000.0,3,2
14492,0,28,0,Высшее,Состою в браке,0,0,1,0,Ленинградская область,Санкт-Петербург,0,0,свыше 50000 руб.,30000.0,1,1
14493,0,47,0,Среднее,Не состоял в браке,0,0,1,0,Тюменская область,Тюменская область,0,0,от 20000 до 50000 руб.,20000.0,1,0
14494,1,33,0,Среднее,Состою в браке,1,1,1,0,Кировская область,Кировская область,0,1,от 10000 до 20000 руб.,15000.0,2,1
14495,1,29,1,Среднее,Разведен(а),2,2,1,0,Московская область,Московская область,0,0,от 20000 до 50000 руб.,20000.0,1,0
14496,0,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,Липецкая область,Липецкая область,1,0,от 20000 до 50000 руб.,25000.0,1,0
14497,1,40,0,Среднее специальное,Состою в браке,4,4,1,0,Белгородская область,Белгородская область,0,0,от 20000 до 50000 руб.,18000.0,1,0
14498,0,27,0,Среднее,Состою в браке,1,1,1,0,Костромская область,Костромская область,0,0,от 20000 до 50000 руб.,16000.0,2,1
14499,0,38,1,Среднее специальное,Состою в браке,1,0,1,0,Калужская область,Калужская область,1,0,от 20000 до 50000 руб.,13000.0,1,0
14500,0,54,1,Высшее,Состою в браке,0,0,1,0,Хабаровский край,Хабаровский край,1,0,от 20000 до 50000 руб.,20000.0,3,3
14501,0,26,1,Высшее,Состою в браке,0,0,1,0,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,28000.0,4,4
14502,1,25,1,Высшее,Не состоял в браке,0,0,1,0,Бурятия,Бурятия,0,0,от 20000 до 50000 руб.,15000.0,2,1
14503,0,35,1,Среднее,Разведен(а),1,1,1,0,Алтайский край,Алтайский край,1,0,от 10000 до 20000 руб.,15000.0,1,0
14504,1,45,0,Среднее специальное,Состою в браке,1,1,1,0,Кировская область,Кировская область,1,1,от 20000 до 50000 руб.,30000.0,1,0
14505,0,46,1,Среднее специальное,Разведен(а),2,2,1,0,Московская область,Московская область,1,0,от 20000 до 50000 руб.,20000.0,1,0
14506,0,45,1,Высшее,Не состоял в браке,0,0,1,0,Кировская область,Кировская область,1,0,от 20000 до 50000 руб.,15000.0,1,0
14507,0,42,0,Среднее,Состою в браке,1,0,1,0,Кемеровская область,Кемеровская область,0,0,от 10000 до 20000 руб.,14000.0,3,3
14508,1,28,1,Среднее специальное,Не состоял в браке,1,1,1,0,Смоленская область,Смоленская область,0,0,от 10000 до 20000 руб.,18000.0,1,0
14509,1,46,0,Неоконченное высшее,Состою в браке,0,0,1,0,Ростовская область,Ростовская область,0,0,от 20000 до 50000 руб.,28000.0,1,1
14510,0,49,0,Среднее специальное,Не состоял в браке,0,0,1,0,Ростовская область,Ростовская область,0,0,от 10000 до 20000 руб.,15000.0,1,0
14511,0,54,1,Высшее,Состою в браке,2,0,1,0,Алтайский край,Алтайский край,1,0,от 20000 до 50000 руб.,20000.0,1,0
14512,0,40,0,Среднее,Состою в браке,1,1,1,0,Костромская область,Костромская область,0,1,от 20000 до 50000 руб.,14000.0,1,0
14513,1,27,0,Высшее,Не состоял в браке,0,0,1,0,Коми,Коми,0,0,от 20000 до 50000 руб.,25000.0,1,0
14514,0,50,0,Среднее,Разведен(а),0,0,1,0,Еврейская АО,Еврейская АО,1,0,от 20000 до 50000 руб.,30000.0,1,0
14515,0,51,0,Среднее,Состою в браке,1,0,1,0,Свердловская область,Свердловская область,0,1,от 20000 до 50000 руб.,17000.0,1,0
14516,0,51,1,Среднее специальное,Состою в браке,3,2,1,1,Ивановская область,Ивановская область,0,0,от 20000 до 50000 руб.,14000.0,1,0
14517,1,31,1,Высшее,Состою в браке,1,1,1,0,Хабаровский край,Хабаровский край,1,0,от 20000 до 50000 руб.,37000.0,1,0
14518,0,30,0,Среднее,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,0,0,от 20000 до 50000 руб.,16000.0,4,3
14519,1,25,1,Высшее,Гражданский брак,0,0,1,0,Коми,Кировская область,0,0,от 20000 до 50000 руб.,14000.0,2,1
14520,1,45,1,Среднее специальное,Не состоял в браке,1,1,1,0,Якутия,Якутия,0,0,от 10000 до 20000 руб.,14000.0,2,1
14521,0,51,1,Среднее специальное,Состою в браке,0,0,1,0,Краснодарский край,Краснодарский край,0,0,от 10000 до 20000 руб.,14000.0,1,0
14522,0,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,Архангельская область,Архангельская область,1,0,от 20000 до 50000 руб.,15000.0,1,0
14523,0,49,1,Среднее специальное,Состою в браке,2,2,1,0,Читинская область,Читинская область,0,0,от 20000 до 50000 руб.,14000.0,1,0
14524,1,37,0,Среднее,Состою в браке,2,2,1,0,Новосибирская область,Новосибирская область,0,1,от 20000 до 50000 руб.,20000.0,3,3
14525,1,41,0,Высшее,Состою в браке,2,2,1,0,Самарская область,Самарская область,1,1,свыше 50000 руб.,80000.0,1,1
14526,0,40,0,Среднее,Состою в браке,0,0,1,0,Кировская область,Кировская область,0,0,от 20000 до 50000 руб.,18000.0,2,1
14527,0,41,1,Высшее,Состою в браке,1,1,1,0,Мурманская область,Мурманская область,1,0,свыше 50000 руб.,35000.0,1,0
14528,1,47,0,Среднее,Состою в браке,0,0,1,0,Кемеровская область,Кемеровская область,1,0,от 20000 до 50000 руб.,30000.0,2,2
14529,0,32,0,Среднее,Гражданский брак,1,1,1,0,Сахалинская область,Сахалинская область,0,0,от 20000 до 50000 руб.,27000.0,1,0
14530,0,42,0,Среднее специальное,Состою в браке,3,2,1,0,Карелия,Карелия,0,0,от 20000 до 50000 руб.,25000.0,2,2
14531,0,43,1,Среднее специальное,Состою в браке,2,1,1,0,Иркутская область,Иркутская область,0,0,от 20000 до 50000 руб.,13000.0,3,3
14532,0,47,1,Среднее,Состою в браке,1,0,1,0,Приморский край,Приморский край,0,0,свыше 50000 руб.,20000.0,3,2
14533,0,50,1,Среднее,Состою в браке,1,0,1,0,Приморский край,Приморский край,1,0,от 20000 до 50000 руб.,28000.0,2,1
14534,1,22,1,Высшее,Не состоял в браке,0,0,1,0,Ульяновская область,Ульяновская область,0,0,от 20000 до 50000 руб.,17000.0,2,1
14535,0,31,0,Среднее,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,1,1,от 20000 до 50000 руб.,25000.0,3,2
14536,0,54,1,Среднее,Состою в браке,2,1,1,0,Мурманская область,Мурманская область,1,0,от 20000 до 50000 руб.,25000.0,3,2
14537,0,37,0,Среднее,Состою в браке,1,1,1,0,Воронежская область,Московская область,0,0,от 20000 до 50000 руб.,40000.0,1,0
14538,0,31,1,Неполное среднее,Не состоял в браке,1,1,1,0,Еврейская АО,Еврейская АО,0,0,от 5000 до 10000 руб.,7500.0,2,2
14539,0,35,1,Среднее,Состою в браке,3,2,1,0,Марийская республика,Марийская республика,0,0,от 20000 до 50000 руб.,10000.0,2,1
14540,0,48,0,Среднее специальное,Состою в браке,0,0,1,0,Липецкая область,Липецкая область,0,0,от 20000 до 50000 руб.,15000.0,1,1
14541,0,37,1,Среднее специальное,Состою в браке,2,1,1,0,Саратовская область,Саратовская область,1,0,от 10000 до 20000 руб.,12000.0,1,1
14542,0,28,1,Высшее,Не состоял в браке,0,0,1,0,Иркутская область,Иркутская область,1,1,от 20000 до 50000 руб.,35000.0,2,1
14543,0,41,0,Среднее,Не состоял в браке,0,0,1,0,Тульская область,Тульская область,1,0,от 10000 до 20000 руб.,18000.0,1,1
14544,0,41,1,Среднее специальное,Вдовец/Вдова,2,2,1,0,Брянская область,Брянская область,0,0,от 5000 до 10000 руб.,7000.0,1,1
14545,0,53,1,Высшее,Состою в браке,2,0,1,0,Приморский край,Приморский край,0,0,от 10000 до 20000 руб.,9000.0,2,2
14546,0,22,1,Среднее специальное,Гражданский брак,0,0,0,1,Костромская область,Костромская область,0,0,от 10000 до 20000 руб.,18000.0,1,1
14547,0,28,0,Среднее,Состою в браке,1,1,1,0,Иркутская область,Иркутская область,0,0,от 20000 до 50000 руб.,17000.0,2,2
14548,0,26,1,Высшее,Не состоял в браке,0,0,1,0,Башкирия,Башкирия,0,0,от 10000 до 20000 руб.,16000.0,2,1
14549,0,34,0,Среднее,Состою в браке,2,2,1,0,Брянская область,Брянская область,0,0,от 10000 до 20000 руб.,15000.0,3,3
14550,0,34,0,Среднее специальное,Состою в браке,2,2,1,0,Волгоградская область,Волгоградская область,1,1,от 20000 до 50000 руб.,30000.0,1,1
14551,0,31,0,Среднее,Состою в браке,1,1,1,0,Вологодская область,Вологодская область,0,0,от 10000 до 20000 руб.,12500.0,2,2
14552,0,54,0,Среднее,Состою в браке,2,0,1,0,Приморский край,Приморский край,0,1,от 20000 до 50000 руб.,25000.0,1,1
14553,0,47,1,Высшее,Состою в браке,2,2,1,0,Удмуртия,Удмуртия,1,0,от 20000 до 50000 руб.,15000.0,1,1
14554,0,22,1,Среднее,Не состоял в браке,0,0,1,0,Самарская область,Самарская область,0,0,от 10000 до 20000 руб.,13000.0,2,1
14555,0,31,0,Среднее специальное,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,0,1,от 20000 до 50000 руб.,25000.0,5,5
14556,0,50,0,Среднее,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,0,0,от 10000 до 20000 руб.,15000.0,3,2
14557,0,36,1,Среднее,Состою в браке,2,2,1,0,Тверская область,Тверская область,1,0,от 20000 до 50000 руб.,17000.0,1,1
14558,0,30,1,Высшее,Состою в браке,1,1,1,0,Томская область,Томская область,0,1,от 10000 до 20000 руб.,15000.0,1,1
14559,0,46,1,Среднее специальное,Состою в браке,2,0,1,0,Чувашия,Чувашия,0,0,от 10000 до 20000 руб.,7500.0,1,1
14560,0,43,1,Среднее,Состою в браке,2,2,1,0,Кировская область,Кировская область,0,0,от 10000 до 20000 руб.,4360.0,2,2
14561,0,45,0,Среднее специальное,Не состоял в браке,1,0,1,0,Башкирия,Башкирия,1,0,от 10000 до 20000 руб.,11000.0,1,1
14562,0,31,1,Среднее специальное,Состою в браке,2,0,1,0,Тверская область,Тверская область,0,0,от 20000 до 50000 руб.,10000.0,1,1
14563,0,33,1,Среднее специальное,Состою в браке,2,2,1,0,Тульская область,Тульская область,1,0,от 20000 до 50000 руб.,20000.0,2,1
14564,0,31,0,Среднее,Состою в браке,2,2,1,0,Башкирия,Башкирия,0,1,от 10000 до 20000 руб.,11000.0,2,2
14565,0,29,1,Среднее,Состою в браке,1,1,1,0,Читинская область,Читинская область,1,0,от 20000 до 50000 руб.,10000.0,3,2
14566,0,60,0,Среднее,Состою в браке,0,0,1,0,Волгоградская область,Волгоградская область,0,1,от 20000 до 50000 руб.,9000.0,2,2
14567,0,33,1,Высшее,Разведен(а),1,1,1,0,Хакасия,Хакасия,0,0,от 20000 до 50000 руб.,20000.0,2,2
14568,0,33,0,Среднее,Состою в браке,2,2,1,0,Калужская область,Калужская область,1,0,от 10000 до 20000 руб.,12000.0,1,1
14569,0,40,1,Среднее,Состою в браке,2,0,1,0,Пензенская область,Пензенская область,1,0,от 10000 до 20000 руб.,8000.0,2,2
14570,0,45,1,Высшее,Состою в браке,2,1,1,0,Кировская область,Кировская область,1,0,от 20000 до 50000 руб.,18500.0,2,1
14571,0,65,1,Среднее,Состою в браке,2,0,0,1,Курская область,Курская область,0,0,от 10000 до 20000 руб.,6700.0,1,1
14572,1,65,1,Высшее,Вдовец/Вдова,1,0,1,1,Липецкая область,Липецкая область,0,0,от 10000 до 20000 руб.,13000.0,2,1
14573,1,59,1,Среднее,Состою в браке,1,0,1,0,Ивановская область,Ивановская область,1,0,от 10000 до 20000 руб.,11500.0,5,4
14574,1,39,0,Среднее специальное,Состою в браке,1,1,1,0,Приморский край,Приморский край,0,0,от 20000 до 50000 руб.,20000.0,1,1
14575,0,35,0,Высшее,Состою в браке,0,0,1,0,Красноярский край,Красноярский край,1,0,от 20000 до 50000 руб.,30000.0,1,1
14576,0,47,1,Высшее,Состою в браке,2,0,1,0,Ставропольский край,Ставропольский край,0,0,от 20000 до 50000 руб.,25000.0,1,1
14577,0,27,0,Среднее,Не состоял в браке,0,0,1,0,Вологодская область,Вологодская область,0,0,от 10000 до 20000 руб.,12000.0,1,1
14578,0,54,1,Среднее,Состою в браке,0,0,1,0,Ленинградская область,Ленинградская область,1,0,от 20000 до 50000 руб.,15000.0,2,2
14579,1,32,1,Среднее,Разведен(а),1,1,1,0,Томская область,Томская область,1,0,от 10000 до 20000 руб.,7000.0,2,1
14580,0,36,1,Среднее специальное,Состою в браке,2,2,1,0,Башкирия,Башкирия,0,0,от 20000 до 50000 руб.,8000.0,2,2
14581,1,54,0,Неполное среднее,Состою в браке,3,0,1,0,Читинская область,Читинская область,0,0,от 5000 до 10000 руб.,4330.0,1,1
14582,0,59,0,Высшее,Состою в браке,3,0,1,0,Алтайский край,Алтайский край,0,0,от 10000 до 20000 руб.,10000.0,1,1
14583,0,25,0,Среднее,Состою в браке,1,1,1,0,Камчатская область,Камчатская область,0,1,свыше 50000 руб.,45000.0,4,4
14584,0,46,1,Среднее,Разведен(а),2,0,1,0,Краснодарский край,Краснодарский край,0,0,от 10000 до 20000 руб.,10000.0,4,4
14585,1,47,1,Среднее,Не состоял в браке,2,0,1,0,Саратовская область,Саратовская область,1,0,от 10000 до 20000 руб.,9000.0,7,6
14586,0,53,1,Среднее,Состою в браке,0,0,1,0,Тульская область,Тульская область,0,0,от 20000 до 50000 руб.,15000.0,2,1
14587,0,54,0,Среднее,Состою в браке,2,0,1,0,Оренбургская область,Оренбургская область,1,0,от 5000 до 10000 руб.,5000.0,2,1
14588,0,47,1,Среднее,Разведен(а),1,1,1,0,Белгородская область,Белгородская область,0,0,от 10000 до 20000 руб.,18000.0,3,3
14589,0,33,0,Два и более высших образования,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,0,0,от 20000 до 50000 руб.,23800.0,5,3
14590,0,39,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,Московская область,Московская область,0,0,от 20000 до 50000 руб.,20000.0,1,1
14591,0,29,1,Высшее,Состою в браке,0,0,1,0,Читинская область,Читинская область,0,0,от 20000 до 50000 руб.,25000.0,2,2
14592,0,44,1,Среднее,Состою в браке,0,0,1,0,Курская область,Курская область,0,1,от 10000 до 20000 руб.,6500.0,2,2
14593,0,24,0,Среднее,Не состоял в браке,0,0,1,0,Бурятия,Бурятия,0,1,от 20000 до 50000 руб.,20000.0,2,2
14594,0,36,0,Среднее,Состою в браке,2,2,1,0,Кировская область,Кировская область,1,1,свыше 50000 руб.,10000.0,1,1
14595,0,36,0,Среднее,Не состоял в браке,1,1,1,0,Читинская область,Читинская область,1,0,от 20000 до 50000 руб.,10000.0,2,2
14596,0,45,1,Среднее,Не состоял в браке,2,0,1,0,Чувашия,Чувашия,1,0,от 5000 до 10000 руб.,7000.0,2,2
14597,0,37,1,Высшее,Состою в браке,1,1,1,0,Орловская область,Орловская область,0,0,от 20000 до 50000 руб.,14000.0,4,3
14598,0,54,1,Среднее,Вдовец/Вдова,0,0,1,0,Воронежская область,Московская область,0,0,от 20000 до 50000 руб.,13000.0,2,1
14599,0,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,Еврейская АО,Еврейская АО,1,0,от 10000 до 20000 руб.,12000.0,2,1
14600,0,37,0,Среднее,Состою в браке,1,1,1,0,Алтайский край,Алтайский край,0,1,от 10000 до 20000 руб.,7000.0,2,2
14601,0,57,1,Среднее специальное,Состою в браке,0,0,0,1,Волгоградская область,Волгоградская область,0,0,от 5000 до 10000 руб.,6000.0,1,1
14602,0,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,Ивановская область,Ивановская область,0,0,от 10000 до 20000 руб.,12000.0,3,2
14603,0,27,1,Среднее,Не состоял в браке,1,1,1,0,Свердловская область,Свердловская область,1,0,от 10000 до 20000 руб.,15000.0,4,3
14604,0,35,1,Среднее специальное,Не состоял в браке,2,2,1,0,Якутия,Якутия,1,0,от 20000 до 50000 руб.,15000.0,1,1
14605,0,64,1,Среднее,Состою в браке,0,0,0,1,Белгородская область,Белгородская область,1,0,от 10000 до 20000 руб.,8000.0,2,2
14606,0,34,1,Среднее,Не состоял в браке,0,0,1,0,Белгородская область,Белгородская область,0,0,от 10000 до 20000 руб.,17000.0,4,3
